Gene ID 1,Gene ID 2
6304,10401
5071,9529
79921,9821
3476,53615
545,6667
23582,5480
23710,83593
863,26205
56888,9688
9493,9727
2771,5581
65061,10575
51073,64777
4086,2648
9132,10273
805,84223
6440,132228
208,2623
1448,9802
11190,54467
84962,112399
159989,64793
5664,30818
9618,10262
23291,2290
29934,10327
7957,1967
7322,26994
2966,902
84080,256646
10528,26354
8339,80152
2564,375056
22919,11021
23197,10055
5866,9457
3113,8744
3178,124540
8453,23318
68549,57708
5987,60484
259287,865
51631,6727
22794,84305
79657,3070
7046,68328
1050,4174
3550,8220
57154,7186
2175,4690
201294,4000
3702,5336
25913,7531
4998,7726
10488,54887
56902,8897
9099,9361
285671,7316
4088,6601
3187,4311
3636,3304
155030,2194
55366,29881
16477,7536
2139,80256
54811,23532
79867,9524
1017,9113
10163,10096
8850,142
2902,2904
7157,9015
10653,90353
3065,8360
1147,8717
54536,149371
1051,1387
855700,54556
4697,8607
3846,353144
3692,54093
84817,3630
9524,26003
2332,445582
2554,2557
10952,100345293
63827,151195
22938,84105
2067,6879
8452,192669
64581,400258
6709,6714
11321,3326
7337,301
267010,1665
218,8468
286301,11007
7184,10399
22919,733686
9859,129285
3301,4790
92595,386682
5746,808
9306,10383
2885,9931
55250,80227
3842,6222
7295,29946
23363,81
83900,386677
4914,9440
7014,10295
10048,2908
7294,80258
4738,6194
8139,6204
6727,3575
1786,30827
6795,11140
10055,10785
25828,92610
23640,7186
7316,850532
4093,56652
29086,10367
105988,5371
728689,6222
10131,51639
8725,55929
5886,5707
60682,122183
3725,7443
4711,64949
9146,25777
4673,8969
84221,159163
4738,55342
56934,130916
6389,10544
6923,6924
8260,54457
2792,84656
10521,23524
140801,6138
10048,54514
6134,6124
7534,8362
64744,84970
22820,26958
10746,2521
20174,54891
5058,6790
7189,55905
10987,6631
5564,80273
10761,26122
51008,2266
10399,6774
1353,6143
988,6632
727,730
5997,22981
166,147807
2648,6877
5544,54557
7027,1870
337959,751071
4343,9667
26058,6631
10951,55791
51650,64981
1678,548313
55835,91978
51593,9295
25913,6278
3735,5594
240641,30836
3910,6613
10987,8570
6203,728937
640,11077
65264,9666
6272,4043
11346,23242
23417,84693
5594,7157
8831,26578
9851,153241
9482,8673
9643,57634
7428,7203
6158,7323
3215,57707
7251,85456
5359,92070
4698,4700
55703,5430
5601,92346
8678,112869
85438,6399
58,5879
344,4023
4088,3727
1453,1855
22919,1448
27040,54557
6453,55052
6605,8100
208,9545
6396,9632
7528,386682
89796,27068
226,226
84446,9891
2203,226
65970,9026
5499,8165
4539,4706
27185,84890
9113,8502
5595,1645
51765,29888
54165,9403
7431,3735
2906,5605
3725,2961
2020,5566
254187,283229
7514,10094
10208,8161
11047,81027
71,5901
4831,10856
3356,4716
10987,6134
8454,3868
5580,2313
8175,9584
5536,83940
1058,22837
6157,6202
8243,23476
5713,84220
57787,4134
51199,51199
84140,147872
116840,143884
26270,5538
6497,345651
10056,4904
10748,51267
132320,29110
2176,9097
10492,6606
23201,84970
81034,8562
341947,7385
4686,7756
1058,1642
101929876,4736
1827,5567
6634,1787
56893,6598
2335,79711
335,84867
6138,6228
1080,4810
22907,83858
128308,51263
6504,57508
9919,3190
10935,36
7415,64946
7520,5494
4087,57381
1660,23345
6272,57697
153241,253430
26993,2010
4086,58533
6155,6202
9241,655
3303,5704
7321,10107
3977,5599
5563,9319
1994,9949
3184,4216
286077,94101
100088,283635
983,851415
5929,6908
7511,23435
3801,11077
3178,11222
320299,3860
1017,9520
84437,84708
1545,7363
3939,5701
2034,56897
18817,10615
51011,388962
5050,91782
8481,51433
79890,55603
4670,6636
55832,6229
1990,5265
4726,4738
4176,84515
10987,9097
5911,2512
56150,55813
55584,9394
53358,558
24148,7756
22920,55696
3315,23760
17997,472
23118,9474
79590,84545
7298,528
7398,126133
1756,93664
3952,946
1543,5834
9026,10403
431705,7428
51400,3312
7158,11335
5887,114824
6202,6749
23363,3276
11073,90381
3761,6640
10006,5296
10987,81620
29979,5034
801,73748
2869,375
54627,100158003
2936,5052
6788,8480
144193,1964
8452,4666
3993,27109
9724,200081
54443,4638
7132,8363
55299,6160
24140,8291
1025,9794
6809,6809
23383,10847
1994,24138
752,51474
55620,6777
3676,440
56257,10521
3192,81554
80111,351
4343,10328
2130,8548
121504,8352
1017,4942
127665,386683
5205,55754
9101,8349
9379,23499
9515,83801
2130,51510
8350,6928
6468,8454
10488,79671
3643,8835
6472,3313
7428,23032
3667,55023
91409,5719
5747,51605
10969,8342
6386,64793
5451,2099
57154,10188
11461,10094
10236,56949
9119,142685
4914,1676
51283,596
4343,6834
3643,5580
154141,9685
9820,9188
6130,7533
26354,4673
23005,100132341
10921,54994
23560,6189
56086,10147
8270,1265
2132,2132
55844,51400
3783746,64087
5296,1654
11313,351
9138,3265
314,8288
10109,57175
79600,2617
8726,4839
81876,9230
23309,9203
4700,51103
8563,9877
23451,51593
64854,8826
5878,523
367,841
70767,9733
3516,103
894,5925
9493,6917
5728,2047
6125,6749
399687,6435
23020,23020
8928,10589
230784,729438
16341,6206
1000,3728
23468,9422
2974,5143
389524,84163
2885,51762
1958,6647
5201,1974
16905,23354
10915,9589
67139,57092
222235,9775
226791,22853
5108,147841
6689,6741
11103,6203
6059,219771
119,5803
5071,2521
49856,93436
9086,9669
5252,159195
7528,15396
27043,9045
4086,655
20933,26284
444,5154
11266,7376
1432,6774
8761,6155
7415,79058
3881,158787
1621,2745
23363,7341
81565,143884
56916,55929
19087,9859
11065,27434
23197,5824
64518,414301
115817,147341
19345,84376
3185,8504
10010,5917
4738,1654
2130,79723
57624,118812
6732,8531
1407,6634
2877,5690
79016,50717
1909,64327
10482,10426
819801,4155
84066,2804
8945,9787
51366,2932
6142,9513
310,7846
1655,8220
412,7364
25886,56672
19345,147007
5910,6237
4738,6921
2113,3146
23582,3669
3312,25
9031,6603
19172,80011
23263,6202
25924,4647
9146,25902
10345,845
1048,57540
56934,4522
26260,29979
24148,8559
56654,81850
23201,84959
7329,8086
9702,24144
2167,3643
51547,23077
58477,10452
7913,8355
4702,818
65123,5519
3326,6449
6139,8886
1655,23398
7532,673
514,93974
3958,5781
6235,6234
10128,6222
374291,4541
9924,7171
2113,2908
54955,56254
10188,5923
2769,5583
10772,10992
81542,7295
8428,3189
6733,9648
8503,695
23291,3791
1471,23037
23049,23708
8688,440184
3783746,6421
8542,9885
72117,23036
55970,2782
55664,10869
6456,6455
652968,652968
4477,6449
5686,5721
8850,256297
65263,8659
2935,382
11156,27175
286940,387
2071,4168
4824,7089
6647,92483
6181,7150
54797,81857
4852,4889
7353,3507
51759,11328
67052,3187
9463,56904
232339,8487
7874,3431
56289,10111
103910,4638
26156,9349
11108,11108
1788,130557
1314,1650
230784,54468
1191,5444
84461,80184
1408,5704
25885,57418
353332,386683
2323,2323
2353,9204
154,4162
1665,55646
648,25962
1026,10594
4651,805
57035,80011
3483,3486
26239,84648
2185,6774
29851,7124
27309,440050
23476,3948
2130,100131196
8726,8289
9146,23265
155971,5694
7175,4928
11077,100289124
257397,3320
340061,23516
81926,51160
26353,30837
19684,9351
2157,28912
1915,2618
57154,5518
156,5603
672,832
7428,4176
5768,7322
582,79140
10594,84321
115817,440021
4914,10808
6613,5903
7531,3983
56159,84330
10262,3187
4856,10817
220766,55885
8522,25804
55968,6727
7132,9093
6925,81629
23345,6144
5718,5718
1432,5371
10097,2934
7321,27343
51666,209318
8270,5869
5394,9878
1345,6821
5230,6421
145258,4087
10865,23371
53833,91663
528,6470
6141,6160
25945,375791
3007,7150
2353,9
11315,204851
2034,25942
1026,3066
10211,3396
9657,84790
5093,23760
55679,388677
142,10038
5982,641
6257,7415
26270,8665
2027,5223
54165,3320
11198,29127
9657,51552
54869,6654
6128,3575
12469,6513
27279,7186
4188,79716
9759,55201
9240,84708
8826,308
57590,230
11051,9343
4343,51138
200186,23235
3956,50628
8463,10036
22916,51755
1974,8663
10013,53635
8655,90427
51253,63875
55299,26986
4088,4904
9135,157570
79953,254428
10327,5093
9817,5970
4914,6904
207,3170
54433,11218
2896,337966
26999,818077
4038,25861
56302,6774
55366,4297
3934,9541
4223,6500
10100,56947
442247,54870
4790,5607
841,8878
7316,851607
4088,56704
4163,8189
1017,6119
57763,7001
5720,84993
27185,79641
10969,3312
10263,1104
642,6159
6376,1524
4914,57142
23645,5500
79863,643008
1459,9813
51412,8289
10105,10469
79020,2146
7059,26052
23493,9798
23251,51550
5430,9126
8139,83732
11179,29089
6606,51412
57088,6944
23560,3609
70405,80179
672,79035
209584,1496
54461,386683
1917,6188
1969,5933
4093,23028
51138,79173
55217,5934
12412,11335
79577,80705
10105,128989
6772,3326
5581,6868
3198,5080
4709,54539
55930,5499
648,8336
7324,112401
10632,4509
5733,6548
2932,73422
51645,55094
4188,284391
25886,80817
4193,57154
4536,4697
4792,56061
9625,10165
7316,23352
23598,348093
10262,3084
5433,8517
10289,2597
5905,51585
10482,23576
23201,54476
11321,8725
54575,3501
6696,23385
6777,351
6636,8487
4697,4717
1917,9343
83858,117246
55159,5202
1387,5583
79187,80303
10529,10615
84790,292
1994,9585
11461,26037
6118,10134
6804,80833
9260,5339
6657,7280
7276,22809
56916,10794
701,9587
10919,29119
5713,5718
91574,85366
9463,50650
25804,58509
9984,7402
8480,10460
57103,7249
24253,6597
471,60528
81789,53371
6607,6633
6919,85302
8491,8491
8650,9185
26580,23317
7412,2782
66413,5707
26015,1060
29937,6748
8837,868
3015,8295
26156,8607
7456,7535
6201,9063
3762,3765
2130,6434
1514,6667
8544,25942
55131,6128
55854,10061
4914,11127
1969,1213
919,156110
121441,6189
8434,9811
409,3930
3735,5111
11338,9716
9533,29925
29896,51650
4869,8347
71702,10286
26574,65095
22823,6839
56893,4302
58517,6625
6118,10885
4043,1978
89,84970
10019,2885
7726,51533
311,4723
5682,5833
7316,855363
79001,334
4188,112574
22861,838
1207,9698
138046,220359
5048,1641
2091,51154
81910,10942
10014,5859
8999,351
2034,2010
1543,7364
3185,51362
351,5896
23172,57215
5998,6331
55337,117178
672,58525
30011,22376
29274,7316
4627,11217
4831,51727
20218,5921
10884,51021
4800,11244
7272,11091
116449,169792
1460,3932
1101,3688
2869,1915
51202,57418
4343,55924
10142,7257
6654,53347
8358,8368
347733,6176
655,657
1660,6709
2185,4162
8463,317761
1234,388372
10541,222389
1147,9043
5733,285598
6128,6949
5884,999
4218,117177
10482,5119
4103,140691
26580,112616
399687,7464
22907,6191
3298,9463
1902,2773
25489,156
7157,7707
5532,3313
7979,55174
55048,158787
51019,51631
1408,5528
4292,5887
9636,5610
269966,9972
5018,64101
4920,11030
81631,8019
1017,6897
9026,9138
11016,1386
55723,7273
6160,6169
2023,57798
7681,164127
1831,3065
1021,4000
11338,51729
2335,6387
716,716
26986,55308
54535,374659
11140,64425
22995,57584
9125,5527
9188,1736
2729,2937
373073,8535
761,56925
7534,572
321,9378
2023,2171
10987,7186
390637,374659
5371,6926
23286,79577
55290,22820
113026,89869
7029,1870
23759,79002
8626,10399
5770,2319
5355,7428
245902,3190
6491,6241
4843,6742
6591,80321
1398,7159
7874,4193
10285,51729
79016,6897
7918,54902
4609,5939
8788,81537
6272,7087
9641,10694
302,100128588
155871,94239
6924,25959
26123,10715
50649,6135
2547,3064
26354,7846
192670,10728
29777,64061
5701,6184
51258,51642
10474,28986
3587,7297
4790,10636
2243,5581
1994,23516
23429,8336
6176,8342
3313,3312
57634,80314
6886,2547
1810,11091
3065,2969
6134,6667
23390,222194
498,6199
7454,10093
1994,5906
5709,55127
5601,9031
93436,9997
17355,905
22974,3161
26121,10291
6628,83443
12412,6206
5521,9782
3065,7428
23524,6625
66352,55346
5080,5316
17913,22848
54925,55093
352954,83444
7203,9533
3087,3846
9910,9744
26512,5441
79074,3184
19052,9989
3831,84858
11083,6651
9592,8242
4809,1736
2969,4929
2878,34
9400,4683
317749,728294
1762,4698
293,6748
23293,4116
2099,5976
54472,857
3964,4162
7251,4193
10554,126129
367,56937
9559,10807
64396,171482
9830,124790
55906,79036
6134,51388
1642,6612
17187,64146
27161,1373
26121,337968
10598,51386
6714,8936
10426,63931
10524,4683
29116,81628
8615,8615
3673,8976
813,22824
6144,6205
238,5921
55201,283349
5521,6144
599,5499
1024,51608
226977,10575
29978,170680
11224,347733
4697,7388
7314,8878
2100,9325
5886,842058
8726,9045
2975,81887
8517,22938
3308,3337
51588,9669
4734,840
2017,2033
3398,7849
2192,50808
1314,6124
1938,6732
7059,222229
4683,3843
143662,83417
22885,672
1595,3265
51547,6949
332,3014
27161,5976
22601,4771
7257,22099
2146,6611
51514,7534
2580,4646
51259,6520
1387,3172
51097,54958
10856,1778
3183,6203
11100,8890
23524,9416
54925,1491
84292,9470
2669,11343
5914,23411
4173,6165
8139,3185
301,3184
27005,4134
3181,4904
85294,136051
11122,5829
1470,10513
427,57118
26229,7095
4914,64220
24148,58517
10075,6229
79867,1650
328,6418
6203,6227
3646,5058
148581,3921
2035,4088
55156,6857
1080,8773
23118,7534
7514,402055
81608,8189
51166,8564
51193,57621
1448,11030
5883,5982
5594,8600
10445,4798
55362,3842
55283,56479
1660,2521
3178,28998
220717,6885
26270,3187
4627,79026
26003,10959
5565,117177
72117,6419
79068,9520
6598,55636
10567,9699
5359,84536
23612,9183
1994,9261
5303,2079
84689,113452
47,6720
1431,8050
26260,140597
6165,6235
23780,64965
6217,8451
4292,55844
9132,3320
6117,22913
2475,84232
1399,4067
8290,8290
815,9232
5160,5166
1962,653240
2219,5793
6171,9349
9657,11260
3188,51021
3151,5566
58477,157378
1131,2870
27430,7358
10933,86
3725,4741
10460,84707
75608,8208
3191,6158
23451,6749
29079,8878
238,4214
26747,26052
7520,129531
51081,54460
4914,1808
84790,51069
57144,117144
4069,7205
85027,219854
6430,6431
81620,51433
83719,146705
10492,27316
59271,55624
27159,64772
399687,85439
10482,6711
1314,8241
10294,476
8554,55576
23647,5213
9129,56259
18749,26127
3659,4193
1956,56926
27346,6814
83737,51429
26259,23363
5698,5441
4627,57584
84619,246329
10413,79892
7274,23647
11043,339834
10289,54984
51253,7385
9129,117178
5479,230
8976,4690
74493,84461
55723,7324
9196,1725
8924,642
330,55611
55631,84245
51069,740
4343,5868
29127,4294
22916,7936
54496,9185
5532,7942
3683,5788
1437,10492
525,8673
7067,8648
4001,7159
3185,9757
8517,238
5728,6231
56915,253980
6714,5434
5551,57062
5296,23166
25,6714
12261,10845
81631,8987
3603,10811
124739,51605
23551,2783
2167,26578
84108,322
147746,1508
6667,4957
26886,64949
1962,2877
3198,10817
1911,84186
8826,10097
4691,64949
2315,4734
6636,84967
3885,57567
6675,6675
9262,351
991,8483
51547,23481
6502,997
51593,6434
2010,10383
2099,63943
11224,6187
97064,154810
75608,57498
23209,307548
79908,55254
5071,539
412,7363
4171,26973
22826,4809
580,10640
7517,5395
51747,9984
5089,114327
375791,440836
107242,5479
55662,57182
10971,57578
3008,8360
6716,7363
353,8833
2339,5911
83983,3014
29890,8237
1457,10528
1017,91768
9531,3514
114088,5747
6045,8402
69253,8943
124995,64965
3320,1019
9025,57658
56334,5987
6601,7044
5626,23371
8517,396
6386,116173
2261,5335
3735,6132
7251,8887
5970,51043
7536,79002
8454,4621
1062,2175
9515,113961
7415,51477
221656,1781
7311,8717
5705,5690
5501,55718
1386,6281
17127,310
10642,6133
22870,9100
4734,281370
54443,1173
6573,7021
1994,6944
79665,8775
571,571
26532,5062
23580,10801
19346,2665
56455,23189
20128,6885
1894,5825
2771,55704
8675,526
377630,5641
26973,153241
9439,1387
7298,9040
10419,6224
8764,84942
6757,8467
4113,6158
17127,6879
8350,29028
79727,23185
5027,386681
6230,6233
23020,6432
6790,8239
5699,5691
4666,3725
9413,100134938
4878,29978
51397,4790
5626,6945
51631,6472
57819,51690
4670,9129
3312,10808
6625,988
84063,94005
7341,57684
10492,10772
23468,4163
8419,57658
1956,140909
58525,55075
7273,7416
10987,26986
54932,254950
10933,114932
8682,8772
23641,84708
6929,21423
3055,11030
3185,988
9693,554313
3198,10251
7372,3145
10992,1778
3763,3765
79943,83902
10197,23269
29090,29978
8454,26267
221,26
3892,23005
6606,57534
993,8888
1121,51552
57695,996
23526,51291
286940,135228
4343,26469
3621,7157
10342,122183
3303,6427
9531,51022
5530,6257
5819,81851
51593,6431
3551,23328
23400,9378
25885,9349
5295,55353
5579,983
83759,55596
2670,5579
961,163183
4090,4152
6628,7702
55646,6203
6595,5901
51368,23353
9416,51319
10921,81550
60673,2309
4914,29978
4089,5678
7514,10856
641,7329
830,6840
10755,9276
57038,127829
525,25978
10859,3106
3315,23363
5594,6640
4193,931
9515,25524
4343,9343
207,23327
23516,55964
8195,10273
10523,9584
2130,5993
26277,2800
10467,8607
7341,10095
81627,84284
224,4128
7014,57569
7046,54353
6048,64755
6640,150
79709,5351
22003,9948
11034,6449
2961,2961
10189,23450
10513,367
10100,26580
147746,80305
7431,10211
26523,8890
1122,5868
4773,6839
5606,9479
3192,8517
4171,4214
10783,5934
336,8694
10236,6627
10421,9343
29088,55168
84286,351
75608,7037
5599,6950
10036,7529
23450,84321
2885,3868
135138,3308
64324,2063
309,6204
3066,83933
4300,55791
29116,7334
5432,7469
8065,25562
142686,6921
64210,5514
9218,5245
214444,5566
170589,4012
7529,6788
267010,23450
9657,84188
8453,4016
23263,6194
5993,5468
84941,65018
6871,2648
10951,22850
3480,5580
3476,8407
7533,89953
10568,51368
5566,84152
4914,2035
571,4292
1665,6432
5906,8794
1994,55892
100505385,10270
222,1047
3845,5825
2353,351
5527,4155
8452,11339
6789,9218
3801,10540
54764,94121
83932,10970
1457,273
83755,440023
7013,28988
5330,5608
3881,353144
10130,54800
4297,5901
64951,9553
30012,124923
5713,7277
3476,51247
4665,386681
25924,5295
113878,402381
11047,9861
9531,1398
55026,25801
79654,10892
22863,11274
8780,4105
284403,284403
6386,57730
55663,85359
26353,5595
4869,24148
1956,6850
4691,6738
129563,9638
939,56913
55771,1736
9063,9063
4776,5468
55832,23404
9099,1407
348174,4126
7013,5496
23515,54476
51744,2534
4110,10935
3689,51454
27076,9772
320271,5211
9533,79027
121457,150082
64930,7818
11060,1184
4163,10569
25885,292
7150,5542
6361,6778
1994,389289
7533,84612
7392,6279
23168,11198
1994,5959
10250,22828
56257,6637
25771,64746
55324,8479
83606,118812
133121,4715
8452,79698
4594,4594
55715,23382
55726,25896
7514,991
10284,3646
9454,23022
116540,23204
8450,6635
6259,1824
4171,1466
4824,7091
5552,9319
7919,26986
6733,84811
130574,253558
79571,83878
10161,9675
8751,7525
831,836
4793,805
2815,3881
886,887
51071,4860
94234,7750
5063,5347
4218,6622
6134,29128
54505,3433
1153,4849
7316,854872
25913,7866
1856,8878
11034,90411
11200,7098
51138,23557
1994,5264
6890,83755
10399,3184
8663,4676
51340,9879
207,3551
3065,3297
122704,51649
9641,4615
10987,23403
84984,4436
6158,11224
64750,13835
11064,5976
4188,388951
7186,27301
3221,55914
23291,10413
1196,672
57187,79882
1791,116092
2548,2720
167691,3837
65080,7431
3066,55806
10921,9774
140890,10946
9924,26986
6732,6432
17191,1108
4055,9217
23338,54520
27020,127343
10919,126961
10912,1915
841,8717
5515,84634
4171,8360
